#Frame             Rg      Rg[Max]
    3886       6.9301      11.3256
    3887       6.9900      11.7026
    3888       6.9562      11.8402
    3889       6.8370      12.3310
    3890       7.0408      12.6208
    3891       6.9236      12.4937
    3892       6.9201      11.1991
    3893       6.8202      11.3466
    3894       6.7893      12.3319
    3895       6.9038      12.3791
    3896       6.8304      11.4237
    3897       6.8167      10.9859
    3898       6.8072      10.7121
    3899       6.7941      11.1306
    3900       6.8030      12.2349
    3901       6.9177      12.1562
    3902       6.8750      12.4686
    3903       6.8637      11.9535
    3904       6.8679      11.5366
    3905       6.9081      11.7512
    3906       6.8626      11.5434
    3907       6.9055      11.3839
    3908       6.9722      11.8445
    3909       6.8671      11.5413
    3910       6.8624      11.2778
    3911       7.0314      12.5753
    3912       6.8792      11.8564
    3913       6.8511      11.0760
    3914       6.8376      12.0279
    3915       6.7989      11.1769
    3916       6.9210      11.2791
    3917       6.9300      11.3025
    3918       6.9226      11.3794
    3919       6.9386      11.3894
    3920       6.9034      11.5813
    3921       6.8323      12.0675
    3922       6.9030      11.8046
    3923       6.9429      12.1873
    3924       6.8997      12.2524
    3925       6.9553      11.7532
    3926       7.0679      12.5317
    3927       6.9063      12.5657
    3928       6.9824      12.9686
    3929       6.8012      11.7894
    3930       6.8505      11.5029
    3931       6.8541      11.9773
    3932       6.8848      11.8675
    3933       6.9357      12.2536
    3934       6.9779      12.6650
    3935       6.9047      11.3745
    3936       6.9464      11.6740
    3937       6.8676      12.3836
    3938       6.8308      11.7802
    3939       6.8492      11.6023
    3940       6.9140      11.5098
    3941       7.3232      12.4042
    3942       6.8796      11.4702
    3943       6.9114      11.2886
    3944       6.8449      11.9217
    3945       6.9814      11.7374
    3946       6.7275      11.2614
    3947       6.9006      11.6552
    3948       6.7110      11.4141
    3949       6.9093      11.5898
    3950       6.8882      11.5407
    3951       6.8400      11.5713
    3952       6.9365      11.8140
    3953       7.0635      11.6174
    3954       6.8956      11.6298
    3955       6.9702      11.6675
    3956       6.8670      11.4825
    3957       6.8536      11.2105
    3958       6.9006      11.4208
    3959       6.8277      11.6668
    3960       6.7539      11.3464
    3961       6.8823      12.0274
    3962       6.9397      11.7796
    3963       6.8785      11.4009
    3964       7.0113      11.9903
    3965       6.8699      11.2907
    3966       7.0186      11.9437
    3967       6.8705      11.5259
    3968       6.8157      11.7947
    3969       6.9057      11.5566
    3970       6.9564      10.9474
    3971       7.0157      12.7404
    3972       6.9667      11.6761
    3973       6.9187      11.3175
    3974       6.7738      11.4443
    3975       6.8486      11.5658
    3976       6.8874      11.5929
    3977       6.6995      10.7710
    3978       6.8419      11.1993
    3979       6.8814      11.7693
    3980       6.9150      11.6708
    3981       6.8440      11.6792
    3982       7.0442      11.6297
    3983       6.9143      11.7858
    3984       6.9114      11.2285
    3985       6.8715      11.3720
    3986       6.8777      11.4112
    3987       6.7989      11.2288
    3988       6.8361      11.2720
    3989       6.9271      11.5628
    3990       7.0315      12.1371
    3991       7.0706      11.8635
    3992       6.9520      11.5249
    3993       6.8918      11.5522
    3994       6.9989      11.7797
    3995       6.9346      11.6754
    3996       6.8992      11.3063
    3997       6.8832      12.0088
    3998       6.8707      11.4219
    3999       6.7911      11.3030
    4000       6.8436      11.5774
    4001       6.9070      11.9125
    4002       6.9370      11.7130
    4003       6.9574      11.6166
    4004       7.0835      12.0853
    4005       6.9002      11.5504
    4006       6.9039      11.3322
    4007       6.8691      11.4078
    4008       6.9045      11.3569
    4009       7.0302      11.9130
    4010       6.9825      11.4941
    4011       6.9339      11.5538
    4012       6.9192      11.6026
    4013       6.9281      11.3465
    4014       6.9718      12.0320
    4015       7.0407      11.7322
    4016       7.0475      11.7657
    4017       7.0037      12.1351
    4018       6.9976      11.5351
    4019       7.0809      12.2707
    4020       6.9989      12.1650
    4021       6.9239      11.8349
    4022       7.0482      12.0990
    4023       6.8832      11.7455
    4024       6.9378      11.8598
    4025       6.9284      11.3985
    4026       6.8981      11.8779
    4027       6.8825      11.6447
    4028       6.8981      11.9551
    4029       6.9124      11.3053
    4030       6.7916      11.3579
    4031       6.8016      11.3956
    4032       6.8365      11.1611
    4033       6.9346      11.5154
    4034       6.8009      11.4277
    4035       6.8014      11.7867
    4036       6.8587      11.5580
    4037       6.9609      11.6922
    4038       6.9270      11.8614
    4039       6.8953      12.1133
    4040       6.9753      11.8597
    4041       6.8052      11.5521
    4042       6.8589      11.4561
    4043       6.9128      11.7609
    4044       6.8780      11.8628
    4045       6.8654      11.7324
    4046       6.9495      11.7581
    4047       6.9716      11.5050
    4048       6.8048      11.1450
    4049       6.8794      11.2966
    4050       6.9282      12.2866
    4051       6.8640      12.7804
    4052       6.8279      11.9822
    4053       6.9459      11.9057
    4054       7.0184      12.6834
    4055       6.9461      11.9231
    4056       6.9022      12.2617
    4057       6.8346      11.6975
    4058       6.9758      11.6190
    4059       6.9615      11.5428
    4060       6.9925      11.6164
    4061       6.9244      11.6734
    4062       6.9859      11.8773
    4063       6.9722      12.0446
    4064       6.8685      11.3640
    4065       6.8949      12.7641
    4066       6.9058      12.0456
    4067       6.9217      11.4169
    4068       6.8819      11.8129
    4069       6.8307      11.9792
    4070       6.8905      11.6185
    4071       6.9078      11.7404
    4072       6.9224      11.6375
    4073       6.7837      11.3373
    4074       6.7729      11.0734
    4075       6.8966      11.6113
    4076       6.8760      11.9157
    4077       6.7579      11.4398
    4078       6.7660      10.9799
    4079       6.7360      10.9142
    4080       6.8173      11.9727
    4081       6.9797      12.2744
    4082       6.9472      12.6420
    4083       6.7943      11.8402
    4084       6.8108      11.7673
    4085       6.7768      11.3841
    4086       6.8913      11.8042
    4087       6.9374      11.7395
    4088       6.9090      11.5639
    4089       6.9097      11.8918
    4090       6.8283      11.8101
    4091       6.8105      10.8448
    4092       6.9176      11.4799
    4093       6.8517      10.8368
    4094       6.7920      11.3538
    4095       6.8406      11.6308
    4096       6.9712      11.9797
    4097       7.0803      11.9783
    4098       6.8828      11.9316
    4099       6.9081      11.5837
    4100       6.7798      11.5451
    4101       6.8496      11.6325
    4102       6.8270      11.1578
    4103       6.9211      11.6244
    4104       6.9430      11.8002
    4105       6.9982      12.7617
    4106       6.8766      12.7066
    4107       6.9577      11.5813
    4108       6.7493      11.8415
    4109       6.8756      12.4670
    4110       6.9758      11.9013
    4111       6.9546      11.9132
    4112       6.9438      11.7566
    4113       6.9630      11.9419
    4114       6.9188      11.4130
    4115       6.9281      11.2965
    4116       6.8419      10.9467
    4117       6.8332      11.4241
    4118       6.9539      11.2928
    4119       6.9500      11.9357
    4120       6.9588      11.5185
    4121       6.9216      11.6199
    4122       6.8830      11.4716
    4123       6.9474      11.4471
    4124       7.0104      11.8079
    4125       6.8972      11.1260
    4126       6.7567      11.2510
    4127       6.8461      11.1405
    4128       6.8629      11.7513
    4129       6.9799      11.4341
    4130       6.9592      11.0783
    4131       6.9112      11.7360
    4132       6.9901      11.5951
    4133       6.7817      11.4922
    4134       6.9235      11.6951
    4135       6.9905      11.6002
    4136       6.9907      11.4773
    4137       6.9926      12.1407
    4138       7.0165      11.7626
    4139       6.9539      11.6422
    4140       7.0135      11.9194
    4141       6.8550      11.5268
    4142       7.0033      11.9287
    4143       6.8616      11.3694
    4144       6.9423      11.4202
    4145       6.8330      10.8987
    4146       6.8342      11.6860
    4147       6.9768      12.5413
    4148       6.9231      11.4093
    4149       6.8881      11.8365
    4150       6.8785      12.0491
    4151       6.8965      11.8023
    4152       6.9159      11.4249
    4153       7.0000      12.1892
    4154       6.8958      12.4853
    4155       7.0070      12.3290
    4156       7.0206      13.2716
    4157       6.9315      12.2806
    4158       6.9147      11.3451
    4159       6.8331      11.2069
    4160       7.0365      11.7298
    4161       7.0538      12.9416
    4162       6.8871      12.7008
    4163       6.8573      11.2013
    4164       6.9074      12.0257
    4165       6.8271      11.3963
    4166       6.9890      11.9014
    4167       6.9909      11.8255
    4168       6.8103      11.4040
    4169       6.8577      11.6263
    4170       6.9084      11.7652
    4171       6.8712      12.3912
    4172       6.9203      12.2828
    4173       6.9844      11.9074
