     3.22400       3.40516     -18.11617      -4.91777  
     3.22450       3.33664     -11.21388      -4.92575  
     3.22500       3.36283     -13.78316      -4.93354  
     3.22550       3.37947     -15.39670      -4.94055  
     3.22600       3.45279     -22.67855      -4.94834  
     3.22650       3.33661     -11.01055      -4.95660  
     3.22700       3.39901     -17.20112      -4.96437  
     3.22750       3.42627     -19.87682      -4.97265  
     3.22800       3.39431     -16.63127      -4.98108  
     3.22850       3.34699     -11.84862      -4.98857  
     3.22900       3.39793     -16.89325      -4.99561  
     3.22950       3.30754      -7.80433      -5.00213  
     3.23000       3.33579     -10.57871      -5.00839  
     3.23050       3.42095     -19.04465      -5.01514  
     3.23100       3.32413      -9.31332      -5.02330  
     3.23150       3.30816      -7.66582      -5.03059  
     3.23200       3.38705     -15.50524      -5.03848  
     3.23250       3.40034     -16.78381      -5.04615  
     3.23300       3.40713     -17.41341      -5.05364  
     3.23350       3.44821     -21.47067      -5.06054  
     3.23400       3.34541     -11.14073      -5.06904  
     3.23450       3.44127     -20.67665      -5.07638  
     3.23500       3.39652     -16.15208      -5.08385  
     3.23550       3.45136     -21.58597      -5.09181  
     3.23600       3.34524     -10.92373      -5.09846  
     3.23650       3.33164      -9.51435      -5.10513  
     3.23700       3.45394     -21.69377      -5.11245  
     3.23750       3.43318     -19.56822      -5.11885  
     3.23800       3.36972     -13.17158      -5.12603  
     3.23850       3.42369     -18.51888      -5.13396  
     3.23900       3.45707     -21.80712      -5.14170  
     3.23950       3.34037     -10.08689      -5.14884  
     3.24000       3.31788      -7.78805      -5.15686  
     3.24050       3.32413      -8.36261      -5.16400  
     3.24100       3.33569      -9.46949      -5.17190  
     3.24150       3.32810      -8.65998      -5.18043  
     3.24200       3.38910     -14.71042      -5.18677  
     3.24250       3.40012     -15.76248      -5.19449  
     3.24300       3.41954     -17.65404      -5.20196  
     3.24350       3.41341     -16.99137      -5.20935  
     3.24400       3.38981     -14.58134      -5.21613  
     3.24450       3.31601      -7.15052      -5.22404  
     3.24500       3.33993      -9.49288      -5.23246  
     3.24550       3.41055     -16.50487      -5.23986  
     3.24600       3.30619      -6.01874      -5.24664  
     3.24650       3.47294     -22.64428      -5.25423  
     3.24700       3.33945      -9.24460      -5.26250  
     3.24750       3.41347     -16.59655      -5.27101  
     3.24800       3.38354     -13.55368      -5.27899  
     3.24850       3.43226     -18.37560      -5.28616  
     3.24900       3.32736      -7.83553      -5.29351  
     3.24950       3.30388      -5.43766      -5.30025  
