  126000    15.453 
  126500    15.493 
  127000    15.726 
  127500    15.468 
  128000    15.541 
  128500    15.533 
  129000    15.241 
  129500    15.508 
  130000    15.354 
  130500    15.317 
  131000    15.328 
  131500    15.481 
  132000    15.233 
  132500    15.717 
  133000    15.743 
  133500    15.398 
  134000    15.485 
  134500    15.649 
  135000    15.468 
  135500    15.771 
  136000    15.669 
  136500    15.619 
  137000    15.771 
  137500    15.666 
  138000    15.404 
  138500    15.776 
  139000    15.395 
  139500    15.729 
  140000    15.746 
  140500    15.335 
  141000    15.474 
  141500    15.486 
  142000    15.596 
  142500    15.440 
  143000    15.424 
  143500    15.353 
  144000    15.398 
  144500    15.820 
  145000    15.467 
  145500    15.688 
  146000    15.719 
  146500    15.588 
  147000    15.757 
  147500    15.377 
  148000    15.465 
  148500    15.616 
  149000    15.571 
  149500    15.339 
  150000    15.167 
  150500    15.430 
  151000    15.325 
  151500    15.591 
  152000    15.619 
  152500    15.835 
  153000    15.407 
  153500    15.428 
  154000    15.391 
  154500    15.275 
  155000    15.485 
  155500    15.626 
  156000    15.310 
  156500    15.505 
  157000    15.572 
  157500    15.534 
  158000    15.350 
  158500    15.434 
  159000    15.290 
  159500    15.503 
  160000    15.533 
  160500    15.608 
  161000    15.717 
  161500    15.848 
  162000    15.634 
  162500    15.712 
  163000    16.022 
  163500    15.731 
  164000    15.690 
  164500    15.769 
  165000    15.620 
  165500    15.537 
  166000    15.378 
  166500    15.446 
  167000    15.213 
  167500    15.093 
  168000    15.105 
  168500    15.620 
  169000    15.888 
  169500    15.741 
  170000    15.609 
  170500    15.254 
  171000    15.407 
  171500    15.457 
  172000    15.315 
  172500    15.409 
  173000    15.006 
  173500    15.547 
  174000    15.461 
  174500    15.245 
  175000    15.271 
  175500    15.217 
  176000    15.732 
  176500    15.407 
  177000    15.384 
  177500    15.669 
  178000    15.525 
  178500    15.433 
  179000    15.565 
  179500    15.591 
  180000    15.488 
  180500    15.511 
  181000    15.554 
  181500    15.763 
  182000    15.379 
  182500    15.430 
  183000    15.498 
  183500    15.450 
  184000    15.248 
  184500    15.533 
  185000    15.590 
  185500    15.780 
  186000    15.490 
  186500    15.653 
  187000    15.655 
  187500    15.230 
  188000    15.956 
  188500    15.540 
  189000    15.148 
  189500    15.505 
  190000    15.664 
  190500    15.490 
  191000    15.509 
  191500    15.635 
  192000    15.264 
  192500    15.581 
  193000    15.552 
  193500    15.708 
  194000    15.666 
  194500    15.768 
  195000    15.272 
  195500    15.646 
  196000    15.960 
  196500    16.043 
  197000    15.840 
  197500    15.689 
  198000    15.698 
  198500    16.164 
  199000    15.962 
  199500    15.561 
  200000    15.596 
  200500    15.630 
  201000    15.611 
  201500    15.698 
  202000    15.620 
